article_id,year,feature_group,feature_value,feature_column,present
X84679ZZ,2023,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
X84679ZZ,2023,evidence_confidence,evidence_synthesis,evidence_confidence__evidence_synthesis,1
X84679ZZ,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
X84679ZZ,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
X84679ZZ,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
TTGSZMWW,2012,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
TTGSZMWW,2012,evidence_type,empirical_study,evidence_type__empirical_study,1
TTGSZMWW,2012,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
TTGSZMWW,2012,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
TTGSZMWW,2012,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
TTGSZMWW,2012,library_context,academic_library,library_context__academic_library,1
TTGSZMWW,2012,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
TTGSZMWW,2012,service_area,professional_capacity,service_area__professional_capacity,1
TTGSZMWW,2012,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
TTGSZMWW,2012,service_audience,educators,service_audience__educators,1
TTGSZMWW,2012,intended_outcome,institutional_capacity,intended_outcome__institutional_capacity,1
TTGSZMWW,2012,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
TTGSZMWW,2012,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
TTGSZMWW,2012,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
LLFJUUSX,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
LLFJUUSX,2022,evidence_type,implementation_case,evidence_type__implementation_case,1
LLFJUUSX,2022,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
LLFJUUSX,2022,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
LLFJUUSX,2022,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
LLFJUUSX,2022,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
LLFJUUSX,2022,library_context,academic_library,library_context__academic_library,1
LLFJUUSX,2022,game_format,tabletop_game,game_format__tabletop_game,1
LLFJUUSX,2022,game_format,toy_or_open_play,game_format__toy_or_open_play,1
LLFJUUSX,2022,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
LLFJUUSX,2022,service_area,community_and_inclusion,service_area__community_and_inclusion,1
LLFJUUSX,2022,service_area,learning_and_literacy,service_area__learning_and_literacy,1
LLFJUUSX,2022,service_audience,students,service_audience__students,1
LLFJUUSX,2022,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
LLFJUUSX,2022,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
LLFJUUSX,2022,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
LLFJUUSX,2022,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
LLFJUUSX,2022,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
FR6RXCIL,2008,source_type,book_chapter,source_type__book_chapter,1
FR6RXCIL,2008,evidence_type,content_or_artifact_analysis,evidence_type__content_or_artifact_analysis,1
FR6RXCIL,2008,primary_methodology,content_analysis,primary_methodology__content_analysis,1
FR6RXCIL,2008,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
FR6RXCIL,2008,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
FR6RXCIL,2008,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
FR6RXCIL,2008,library_context,non_library_context,library_context__non_library_context,1
FR6RXCIL,2008,game_format,live_action_roleplaying_game,game_format__live_action_roleplaying_game,1
FR6RXCIL,2008,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
FR6RXCIL,2008,service_area,learning_and_literacy,service_area__learning_and_literacy,1
FR6RXCIL,2008,service_area,community_and_inclusion,service_area__community_and_inclusion,1
FR6RXCIL,2008,service_audience,students,service_audience__students,1
FR6RXCIL,2008,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
FR6RXCIL,2008,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
FR6RXCIL,2008,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
FR6RXCIL,2008,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
BUW225C6,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
BUW225C6,2022,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
BUW225C6,2022,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
BUW225C6,2022,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
BUW225C6,2022,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
BUW225C6,2022,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
BUW225C6,2022,library_context,academic_library,library_context__academic_library,1
BUW225C6,2022,game_format,tabletop_game,game_format__tabletop_game,1
BUW225C6,2022,game_format,digital_game,game_format__digital_game,1
BUW225C6,2022,game_format,toy_or_open_play,game_format__toy_or_open_play,1
BUW225C6,2022,service_area,learning_and_literacy,service_area__learning_and_literacy,1
BUW225C6,2022,service_area,community_and_inclusion,service_area__community_and_inclusion,1
BUW225C6,2022,service_area,wellness_and_resilience,service_area__wellness_and_resilience,1
BUW225C6,2022,service_audience,students,service_audience__students,1
BUW225C6,2022,intended_outcome,wellness_and_resilience,intended_outcome__wellness_and_resilience,1
BUW225C6,2022,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
BUW225C6,2022,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
BUW225C6,2022,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
BUW225C6,2022,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
BUW225C6,2022,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
A7GUZTZH,2023,source_type,professional_publication,source_type__professional_publication,1
A7GUZTZH,2023,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
A7GUZTZH,2023,primary_methodology,none,primary_methodology__none,1
A7GUZTZH,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
A7GUZTZH,2023,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
A7GUZTZH,2023,library_context,multiple_library_types,library_context__multiple_library_types,1
A7GUZTZH,2023,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
A7GUZTZH,2023,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
A7GUZTZH,2023,service_audience,general_public,service_audience__general_public,1
A7GUZTZH,2023,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
A7GUZTZH,2023,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
A7GUZTZH,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
A7GUZTZH,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
EXWIYDKK,2025,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
EXWIYDKK,2025,evidence_type,implementation_case,evidence_type__implementation_case,1
EXWIYDKK,2025,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
EXWIYDKK,2025,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
EXWIYDKK,2025,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
EXWIYDKK,2025,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
EXWIYDKK,2025,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
EXWIYDKK,2025,library_context,public_library,library_context__public_library,1
EXWIYDKK,2025,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
EXWIYDKK,2025,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
EXWIYDKK,2025,service_area,learning_and_literacy,service_area__learning_and_literacy,1
EXWIYDKK,2025,service_area,community_and_inclusion,service_area__community_and_inclusion,1
EXWIYDKK,2025,service_audience,general_public,service_audience__general_public,1
EXWIYDKK,2025,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
EXWIYDKK,2025,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
EXWIYDKK,2025,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
EXWIYDKK,2025,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
EXWIYDKK,2025,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
6AY5Q2NZ,2025,source_type,professional_publication,source_type__professional_publication,1
6AY5Q2NZ,2025,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
6AY5Q2NZ,2025,primary_methodology,content_analysis,primary_methodology__content_analysis,1
6AY5Q2NZ,2025,conceptual_theme,not_identified,conceptual_theme__not_identified,1
6AY5Q2NZ,2025,library_context,non_library_context,library_context__non_library_context,1
6AY5Q2NZ,2025,game_format,digital_game,game_format__digital_game,1
6AY5Q2NZ,2025,game_format,mobile,game_format__mobile,1
6AY5Q2NZ,2025,game_format,pc,game_format__pc,1
6AY5Q2NZ,2025,game_format,console,game_format__console,1
6AY5Q2NZ,2025,service_area,collections_and_access,service_area__collections_and_access,1
6AY5Q2NZ,2025,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
6AY5Q2NZ,2025,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
6AY5Q2NZ,2025,service_area,learning_and_literacy,service_area__learning_and_literacy,1
6AY5Q2NZ,2025,service_area,community_and_inclusion,service_area__community_and_inclusion,1
6AY5Q2NZ,2025,service_area,creation_and_making,service_area__creation_and_making,1
6AY5Q2NZ,2025,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
6AY5Q2NZ,2025,service_area,professional_capacity,service_area__professional_capacity,1
6AY5Q2NZ,2025,service_area,cultural_heritage_and_research,service_area__cultural_heritage_and_research,1
6AY5Q2NZ,2025,service_area,space_and_infrastructure,service_area__space_and_infrastructure,1
6AY5Q2NZ,2025,service_audience,general_public,service_audience__general_public,1
6AY5Q2NZ,2025,intended_outcome,other,intended_outcome__other,1
6AY5Q2NZ,2025,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
6AY5Q2NZ,2025,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
6AY5Q2NZ,2025,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
6AY5Q2NZ,2025,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
6AY5Q2NZ,2025,service_conditions_addressed,sustainable_operations,service_conditions_addressed__sustainable_operations,1
6AY5Q2NZ,2025,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
6AY5Q2NZ,2025,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
6AY5Q2NZ,2025,service_conditions_addressed,other,service_conditions_addressed__other,1
TRYWDQ2Z,2013,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
TRYWDQ2Z,2013,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
TRYWDQ2Z,2013,primary_methodology,historical_analysis,primary_methodology__historical_analysis,1
TRYWDQ2Z,2013,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
TRYWDQ2Z,2013,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
